site_code,avg_gwe_first,avg_gwe_second,percent_change_gwe
373714N1185236W001,7039.605,7040.8,0.0
373719N1220650W001,80.095,73.41916666666665,-8.0
373738N1219428W001,65.1275,75.40833333333335,16.0
373772N1218499W001,87.76333333333334,99.5725,13.0
373776N1219362W001,32.97,67.19727272727273,104.0
373776N1219362W002,33.876666666666665,67.87727272727274,100.0
373776N1219362W003,35.65,69.47636363636364,95.0
373776N1219362W004,38.52333333333333,69.0909090909091,79.0
373804N1219385W001,18.32416666666667,20.123846153846152,10.0
373817N1218562W001,86.42583333333334,104.52166666666669,21.0
373821N1208752W001,,74.75999999999999,
373831N1183316W001,4063.1960869565214,4069.3333333333335,0.0
373843N1211054W001,65.39,48.739999999999995,-25.0
373907N1208835W001,79.05,78.05,-1.0
373924N1218508W001,99.47875,106.96749999999999,8.0
373938N1218748W001,85.52000000000001,94.09666666666665,10.0
373947N1219147W001,21.388855140186912,23.76461538461538,11.0
373949N1219150W001,7.259673913043479,8.391666666666667,16.0
373962N1219156W001,55.843333333333334,70.59166666666667,26.0
373968N1208271W001,88.64,90.03999999999999,2.0
373972N1219167W001,19.78,22.405,13.0
373975N1220613W001,73.65857142857143,66.77583333333335,-9.0
373975N1220614W001,67.90454545454546,67.86583333333333,0.0
373992N1220645W001,64.60454545454546,65.66166666666666,2.0
373992N1220645W002,67.09363636363638,65.35166666666666,-3.0
373992N1220645W003,66.20090909090911,65.19083333333333,-2.0
374011N1221231W001,65.8,67.38166666666666,2.0
374014N1220355W001,68.9,63.94642857142856,-7.0
374036N1219442W001,46.98833333333334,66.955,42.0
374046N1208632W001,75.69,78.28999999999999,3.0
374061N1211212W001,59.32,-14.463636363636363,-124.0
374069N1220886W001,30.72916666666667,30.48818181818182,-1.0
374074N1206859W001,87.1,51.48,-41.0
374090N1221168W001,36.37833333333333,36.468333333333334,0.0
374116N1208318W001,84.13,87.555,4.0
374132N1220007W001,2.075,2.157,4.0
374132N1220007W002,56.04666666666666,59.30999999999999,6.0
374142N1183606W001,4093.6746153846148,4103.008333333334,0.0
374143N1219256W001,11.232500000000002,12.776153846153845,14.0
374146N1208602W002,,83.93,
374177N1207888W001,,84.36,
374183N1219686W001,-1.2950000000000002,-0.9375,-28.0
374246N1208341W001,82.02,87.32,6.0
374251N1183483W001,4098.865714285715,4116.958333333333,0.0
374257N1210338W001,44.86,48.16,7.0
374294N1221242W001,287.4025,298.0825,4.0
374296N1208907W001,,70.19,
374305N1219386W001,53.634,69.10625,29.0
374316N1210994W001,40.013333333333335,3.4045454545454548,-91.0
374316N1210994W003,74.34666666666665,37.18818181818182,-50.0
374376N1219291W001,54.81166666666667,68.51833333333333,25.0
374410N1210349W001,31.200000000000003,40.2,29.0
374421N1205407W001,142.0,65.66,-54.0
374429N1221039W001,-0.17833333333333337,0.2266666666666666,-227.0
374429N1221039W002,-0.22833333333333336,0.20083333333333334,-188.0
374429N1221039W003,16.2325,17.072307692307692,5.0
374456N1221383W001,12.304389671361506,12.896666666666668,5.0
374485N1209029W001,,66.65,
374493N1206671W001,51.510000000000005,33.16,-36.0
374493N1208354W001,90.2,92.03,2.0
374502N1221430W001,28.113333333333333,27.548333333333332,-2.0
374502N1221430W002,25.49416666666667,23.178333333333338,-9.0
374502N1221430W003,22.464166666666667,18.044999999999998,-20.0
374502N1221430W004,13.472500000000002,14.590833333333334,8.0
374507N1207741W001,87.57,78.69,-10.0
374527N1209768W001,,55.81,
374581N1221085W001,11.15333333333333,12.520000000000001,12.0
374624N1206282W001,60.97,9.77,-84.0
374641N1208585W001,,75.38,
374643N1224317W001,44.66,45.214333333333336,1.0
374699N1207441W001,38.89,21.546666666666667,-45.0
374713N1208674W001,70.08,60.980000000000004,-13.0
374725N1223622W001,254.6141666666667,262.50083333333333,3.0
374743N1209593W001,61.05,57.7,-5.0
374760N1209304W001,66.00999999999999,59.21,-10.0
374782N1209757W001,52.760000000000005,55.010000000000005,4.0
374802N1206574W001,30.66,-6.59,-121.0
374813N1208760W001,62.27,57.120000000000005,-8.0
374816N1211350W001,18.738999999999997,39.01714285714286,108.0
374833N1224430W001,25.310000000000002,33.269,31.0
374843N1209446W001,,59.12,
374845N1224391W001,38.41,46.509166666666665,21.0
374891N1209810W001,52.769999999999996,54.3,3.0
374963N1206974W001,19.06,-19.54,-203.0
374963N1210032W001,43.64,40.34,-8.0
375002N1209766W001,,47.519999999999996,
375007N1211816W001,38.519999999999996,38.57,0.0
375015N1211011W001,29.15,40.43428571428571,39.0
375016N1209293W001,59.31,51.06,-14.0
375039N1224961W001,6.1,6.43,5.0
375039N1224961W002,6.25,6.84,9.0
375039N1224961W003,9.65,10.84,12.0
375070N1186380W001,6389.0,6397.605,0.0
375080N1186380W001,6419.5,6422.08,0.0
375083N1224973W001,26.2,23.560000000000002,-10.0
375091N1206074W001,32.66,-8.89,-127.0
375130N1209529W001,55.25,52.53,-5.0
375130N1211957W001,23.93,30.68,28.0
375135N1224939W001,37.0,38.67,5.0
375153N1224967W001,37.8,39.84,5.0
375163N1206074W001,44.76,-2.59,-106.0
375224N1210196W001,50.11,45.965,-8.0
375227N1210327W001,48.31,46.46,-4.0
375228N1222492W001,265.3625,277.27750000000003,4.0
375259N1219869W001,-6.626666666666666,4.39,-166.0
375260N1219868W001,-7.969999999999998,3.24,-141.0
375260N1219869W001,9.02,16.73,85.0
375261N1219868W001,-6.488333333333334,4.1899999999999995,-165.0
375313N1212242W001,16.99,21.115454545454543,24.0
375314N1183579W001,4268.825,4265.362499999999,0.0
375321N1211363W001,36.15,36.55,1.0
375366N1209852W001,50.73,43.86,-14.0
375371N1207852W001,79.38,83.13499999999999,5.0
375376N1220399W001,8.207500000000001,15.114999999999998,84.0
375376N1220399W002,-11.65916666666667,0.385,-103.0
375376N1220399W003,-7.505,3.9899999999999998,-153.0
375382N1208993W001,70.19999999999999,34.2,-51.0
375388N1207552W001,20.7,28.64,38.0
375427N1210485W001,47.02,44.870000000000005,-5.0
375441N1209343W001,,53.695,
375477N1206182W001,30.36,-0.98,-103.0
375480N1209085W001,70.09,53.89,-23.0
375491N1207902W001,52.39,24.04,-54.0
375493N1207213W001,10.11,1.1199999999999999,-89.0
375493N1219813W001,8.352083333333335,17.634999999999998,111.0
375493N1219814W001,-6.990833333333332,3.985,-157.0
375494N1219813W001,-6.678333333333334,3.755,-156.0
375495N1219813W001,-5.7558333333333325,4.73,-182.0
375509N1212609W001,48.625,13.776363636363639,-72.0
375513N1210393W001,48.03,43.08,-10.0
375516N1210166W001,43.83,47.7,9.0
375574N1209777W001,51.24,46.29,-10.0
375607N1210671W001,37.62,42.3,12.0
375615N1220103W001,8.2925,19.740000000000002,138.0
375616N1220103W001,-4.909166666666667,7.69,-257.0
375633N1219678W001,28.433333333333334,48.115,69.0
375638N1208921W001,76.63,57.58,-25.0
375657N1206304W001,,-1.69,
375660N1210668W001,37.96,37.76,-1.0
375663N1208679W001,71.42,54.31,-24.0
375681N1206945W001,7.37,0.6000000000000001,-92.0
375690N1187510W001,6778.719999999999,6804.7,0.0
375693N1209663W001,55.74,46.290000000000006,-17.0
375693N1211513W001,65.38,82.08181818181818,26.0
375738N1206546W001,29.509999999999998,2.36,-92.0
375738N1209271W001,62.97,51.545,-18.0
375746N1208835W001,58.230000000000004,46.144999999999996,-21.0
375774N1207702W001,,32.629999999999995,
375796N1208196W001,62.010000000000005,44.96,-27.0
375796N1210124W001,35.97,44.485,24.0
375805N1210438W001,40.51,41.295,2.0
375824N1207293W001,44.370000000000005,18.235,-59.0
375839N1222353W001,264.602,274.1933333333333,4.0
375860N1209027W001,74.3,55.1,-26.0
375892N1220587W001,8.5075,13.7,61.0
375892N1220588W001,-4.3516666666666675,6.525,-250.0
375893N1220588W001,-4.257499999999999,6.5649999999999995,-254.0
375893N1220588W002,-4.864333333333334,4.57,-194.0
375893N1220589W001,-4.923333333333333,4.73,-196.0
375896N1206704W001,18.669999999999998,-2.63,-114.0
375960N1220308W001,10.071666666666665,20.67,105.0
375960N1220308W002,-3.6625,7.745,-311.0
375960N1220309W001,-4.550833333333334,6.6899999999999995,-247.0
375960N1220309W002,-5.010833333333333,4.865,-197.0
376013N1206863W001,43.25,18.305,-58.0
376013N1224841W001,47.72,49.95250000000001,5.0
376018N1207196W001,32.58,33.75,4.0
376038N1208854W001,50.56,35.66,-29.0
376063N1223938W001,-186.65,-153.945,-18.0
376130N1211307W001,37.05,37.55,1.0
376141N1210577W001,43.4,40.15,-7.0
376180N1210941W001,46.1,41.35,-10.0
376185N1207416W001,58.89,46.14,-22.0
376191N1210499W001,43.75,43.25,-1.0
376208N1209616W001,32.5,41.1,26.0
376223N1221229W001,-2.701666666666666,0.695,-126.0
376223N1221229W002,-1.59,1.79,-213.0
376223N1221229W003,2.9566666666666666,6.785,129.0
376302N1207988W001,71.75,64.35,-10.0
376324N1208891W001,52.0,45.75,-12.0
376347N1224264W001,-173.49249999999998,-130.71,-25.0
376377N1211496W001,32.6,33.1,2.0
376388N1213056W001,74.44,48.73,-35.0
376416N1207760W001,69.9,59.4,-15.0
376427N1211085W001,43.85,45.1,3.0
376429N1213651W001,38.833999999999996,29.88345454545454,-23.0
376443N1208474W001,74.00999999999999,62.71,-15.0
376444N1213980W001,73.03999999999999,54.98416666666666,-25.0
376452N1217829W001,448.9875,448.765,0.0
376455N1208013W001,80.25,55.0,-31.0
376470N1213162W001,75.62,59.064166666666665,-22.0
376474N1208468W001,70.25999999999999,51.56,-27.0
376485N1207360W001,76.7,59.7,-22.0
376507N1208474W001,77.45,63.2,-18.0
376515N1220353W001,31.836141304347827,31.747272727272726,0.0
376521N1224321W001,-111.0925,-87.4,-21.0
376543N1210946W001,49.0,45.25,-8.0
376596N1211549W001,33.2,29.2,-12.0
376652N1218045W001,327.675,333.65,2.0
376655N1218877W001,274.485,271.315,-1.0
376657N1218878W001,270.675,271.175,0.0
376668N1208043W001,72.93,56.68,-22.0
376669N1224483W001,-89.46,-59.29,-34.0
376677N1209518W001,50.9,44.9,-12.0
376680N1211049W001,44.3,43.3,-2.0
376680N1221570W002,5.136,3.198,-38.0
376680N1221580W001,-2.425,0.331,-114.0
376735N1208752W001,76.8,61.5,-20.0
376743N1208913W001,75.35,62.099999999999994,-18.0
376762N1221518W001,8.63,14.876,72.0
376762N1221518W002,14.853000000000002,10.301000000000002,-31.0
376782N1210541W001,58.1,50.6,-13.0
376816N1208088W001,82.28999999999999,60.24,-27.0
376817N1218708W002,269.53499999999997,284.52,6.0
376820N1187810W001,6877.053333333333,6884.42,0.0
376820N1218701W001,277.62,283.055,2.0
376839N1218144W001,253.695,299.995,18.0
376848N1217787W001,428.93,438.28,2.0
376852N1210974W001,45.85,39.6,-14.0
376852N1224702W001,-85.47749999999999,-43.81,-49.0
376886N1221619W003,-1.395,2.136,-253.0
376890N1187800W001,6869.473333333332,6871.32,0.0
376892N1217724W001,418.20000000000005,429.815,3.0
376899N1218298W001,300.775,313.905,4.0
376946N1211227W001,43.2,40.95,-5.0
376954N1224798W001,-75.8675,-44.235,-42.0
376974N1213258W001,-10.11,-16.963916666666666,68.0
377031N1214485W001,3.2399999999999998,-19.038000000000004,-688.0
377031N1214485W002,7.25,-25.704166666666666,-455.0
377031N1214485W003,4.1450000000000005,-26.518,-740.0
377031N1219085W001,324.605,324.935,0.0
377032N1208127W001,85.11,61.91,-27.0
377032N1210382W001,49.75,30.0,-40.0
377049N1209110W001,72.1,58.6,-19.0
377053N1224851W001,-14.505,-6.619999999999999,-54.0
377053N1224851W002,-143.2125,-133.065,-7.0
377061N1214199W001,56.9,51.36,-10.0
377082N1209741W001,61.5,55.25,-10.0
377107N1208054W001,80.52,66.87,-17.0
377112N1213611W001,54.84,49.38,-10.0
377113N1206766W001,132.13750000000002,81.85,-38.0
377136N1212508W001,12.25,19.11,56.0
377143N1214459W001,10.5,-20.908,-299.0
377143N1214459W002,10.355,-24.996000000000002,-341.0
377143N1214459W003,9.17,-25.192,-375.0
377149N1214257W001,12.89,-20.453999999999997,-259.0
377149N1214257W002,12.76,-24.244000000000003,-290.0
377149N1214257W003,12.06,-24.576,-304.0
377160N1208674W001,86.7,69.84,-19.0
377161N1224821W001,13.2,15.7,19.0
377161N1224821W002,2.726,7.465,174.0
377161N1224821W003,-99.86500000000001,-67.36500000000001,-33.0
377177N1206918W001,126.11,75.33000000000001,-40.0
377177N1208452W001,89.07,57.22,-36.0
377182N1207857W001,89.795,65.355,-27.0
377221N1224408W001,145.31,146.45,1.0
377249N1209138W001,76.35,64.69999999999999,-15.0
377271N1210868W001,46.8,45.3,-3.0
377280N1210413W001,54.15,52.4,-3.0
377306N1225024W001,5.736428571428573,8.09,41.0
377306N1225024W002,-8.03057142857143,-1.415,-82.0
377313N1224971W001,17.07557142857143,18.185000000000002,6.0
377323N1212528W001,15.65,20.06,28.0
377335N1208999W001,77.92,67.08500000000001,-14.0
377339N1224748W001,76.315,71.155,-7.0
377341N1213039W001,8.7,15.86,82.0
377346N1209774W001,59.75,59.0,-1.0
377351N1209648W001,52.254999999999995,45.035,-14.0
377365N1224839W001,37.60057142857143,34.575,-8.0
377396N1208929W001,78.66,64.46,-18.0
377402N1214508W001,16.38,-14.226000000000003,-187.0
377402N1214508W002,17.85,-21.918333333333333,-223.0
377402N1214508W003,20.560000000000002,-23.24,-213.0
377427N1213943W001,23.435,-20.178,-186.0
377427N1213943W002,18.705,-20.928333333333335,-212.0
377427N1213943W003,12.95,-20.871999999999996,-261.0
377518N1225049W001,0.591076923076923,4.695,694.0
377528N1215156W001,56.4,54.16,-4.0
377530N1208960W001,92.78999999999999,86.14,-7.0
377560N1208643W001,84.225,72.92500000000001,-13.0
377594N1225057W001,9.054307692307694,12.5,38.0
377594N1225057W002,9.975000000000001,12.844999999999999,29.0
377602N1208849W001,80.37,73.805,-8.0
377656N1214199W001,13.645,-17.344,-227.0
377656N1214199W002,15.850000000000001,-20.13666666666667,-227.0
377656N1214199W003,10.815,-19.401999999999997,-279.0
377701N1209257W001,70.3,61.66300000000001,-12.0
377708N1211790W001,33.8,25.85,-24.0
377766N1208657W001,85.78,70.945,-17.0
377810N1210512W001,38.269999999999996,31.087500000000002,-19.0
377810N1211142W001,23.75,20.36,-14.0
377813N1214420W001,-1.5,0.04999999999999999,-103.0
377823N1213330W001,4.885,8.277777777777779,69.0
377843N1208435W001,94.35,83.155,-12.0
377871N1224596W001,146.84,147.36,0.0
377976N1214560W001,0.95,1.1,16.0
377985N1208524W001,83.84,69.765,-17.0
377992N1209892W001,51.209999999999994,34.140499999999996,-33.0
378034N1209801W001,53.57,39.18033333333333,-27.0
378076N1212997W001,0.9450000000000001,-2.3125,-345.0
378100N1212779W001,9.655000000000001,4.54,-53.0
378102N1211618W001,20.1,4.603333333333333,-77.0
378126N1212368W001,9.71,9.898166666666667,2.0
378130N1212758W001,-1.6825,3.5474999999999994,-311.0
378130N1212758W002,8.344999999999999,4.753333333333333,-43.0
378132N1207182W001,145.46,101.31,-30.0
378138N1208591W001,68.43,67.78,-1.0
378163N1208321W001,92.8,77.7,-16.0
378165N1213145W001,3.43,4.775555555555556,39.0
378171N1184705W001,5320.0,5311.9625,0.0
378191N1211861W001,7.45,-0.8,-111.0
378201N1211168W001,4.4,-9.75,-322.0
378233N1224406W001,141.97333333333333,138.84666666666666,-2.0
378266N1209450W001,56.82,39.417,-31.0
378287N1212673W001,5.77,5.16,-11.0
378312N1209797W001,37.1,15.4,-58.0
378344N1212064W001,15.3,4.0056666666666665,-74.0
378352N1209570W001,46.69,27.439999999999998,-41.0
378402N1208710W001,103.36,82.065,-21.0
378422N1209427W001,48.97,30.056,-39.0
378480N1212464W001,5.52,5.998,9.0
378507N1216238W001,11.67,10.02,-14.0
378562N1210588W001,-7.550000000000001,-35.61,372.0
378616N1209459W001,33.85,16.2,-52.0
378711N1220275W001,142.55250000000004,150.1808333333333,5.0
378734N1209447W001,28.45,-20.3,-171.0
378742N1216398W001,7.930000000000001,11.93,50.0
378780N1186190W001,6524.245,6521.225,0.0
378787N1212825W001,-4.0200000000000005,-2.0218333333333334,-50.0
378824N1210000W001,4.5,-36.4,-909.0
378846N1208816W001,79.07,53.1325,-33.0
378970N1212210W001,-21.39,-12.392000000000001,-42.0
379010N1216188W001,1.1006666666666665,3.1149999999999998,183.0
379010N1216188W002,-57.18200000000001,-27.595,-52.0
379028N1215995W002,-25.995333333333335,-19.025,-27.0
379028N1215995W003,-46.27533333333333,-31.725,-31.0
379028N1215995W004,-21.169999999999998,-15.98,-25.0
379039N1210005W001,-8.25,-32.41,293.0
379103N1215994W001,-5.812666666666666,-4.0,-31.0
379103N1215994W002,-57.556000000000004,-25.43,-56.0
379133N1210282W001,-25.1,-51.95,107.0
379177N1216594W001,33.09,34.0625,3.0
379178N1216303W002,-20.231666666666666,-17.325000000000003,-14.0
379178N1216700W001,34.6,35.275,2.0
379178N1216973W001,48.300000000000004,48.64444444444444,1.0
379180N1216983W001,43.10833333333334,44.15555555555555,2.0
379252N1216773W001,35.43333333333334,38.550000000000004,9.0
379255N1216625W001,33.33333333333332,36.916666666666664,11.0
379316N1211665W001,-43.85,-59.41,35.0
379331N1210765W001,-39.196666666666665,-58.30983333333333,49.0
379367N1210944W001,-42.3,-58.4,38.0
379370N1210162W001,-23.4,-44.739999999999995,91.0
379381N1210983W001,-43.05,-59.7,39.0
379428N1210162W001,-24.9,-40.69,63.0
379434N1209697W001,-4.1,-12.5,205.0
379487N1211759W001,-36.15,-45.86,27.0
379546N1216824W001,38.67333333333333,39.925,3.0
379589N1216917W001,43.21666666666667,44.565,3.0
379590N1187110W001,6497.495,6498.2,0.0
379620N1216957W001,-30.640000000000004,-6.228888888888889,-80.0
379620N1216957W002,-15.098333333333334,-5.579999999999999,-63.0
379620N1216957W003,11.01,14.543333333333335,32.0
379635N1216797W001,30.6,31.366666666666664,3.0
379638N1216933W001,39.36000000000001,41.045,4.0
379661N1210011W001,-20.5,-35.44,73.0
379697N1212856W001,-20.88,-10.343166666666667,-50.0
379709N1216667W001,-10.191666666666666,-5.65,-45.0
379720N1186890W001,6490.665,6494.139999999999,0.0
379741N1216579W001,8.0,9.71,21.0
379741N1216867W001,-18.424363636363637,-7.963000000000001,-57.0
379781N1216840W001,-0.8498181818181814,3.571111111111111,-520.0
379781N1216840W002,-17.424181818181818,-5.910000000000001,-66.0
